PUID,SOLUTION
279,0
280,0
281,0
282,0
283,0
284,1
285,1
286,1
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,1
304,1
305,1
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,1
317,1
318,1
319,1
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,1
331,1
332,1
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,1
347,1
348,1
349,1
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,1
364,1
365,1
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,1
380,1
381,1
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,1
395,1
396,1
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,1
411,1
412,1
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,1
422,0
423,0
424,0
425,0
426,1
427,1
428,1
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,1
444,1
445,1
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,1
459,1
460,1
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,1
474,1
475,1
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,1
486,1
487,1
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,1
502,1
503,1
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,1
516,1
517,1
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,1
531,1
532,1
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,1
543,1
544,1
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,1
558,1
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,1
572,1
573,1
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,1
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,1
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,1
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,1
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,1
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,1
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,1
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,1
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,1
776,0
777,0
778,0
779,0
780,0
781,1
782,0
783,0
784,0
785,0
786,0
787,0
788,1
789,1
790,0
791,0
792,0
793,0
794,0
795,1
796,1
797,0
798,0
799,0
800,0
801,0
802,1
803,1
804,0
805,0
806,0
807,0
808,1
809,1
810,0
811,0
812,0
813,0
814,1
815,1
816,1
817,0
818,0
819,0
820,0
821,1
822,1
823,0
824,0
825,0
826,0
827,0
828,1
829,1
830,0
831,0
832,0
833,0
834,1
835,1
836,0
837,0
838,0
839,0
840,1
841,1
842,1
843,0
844,0
845,0
846,0
847,0
848,1
849,1
850,0
851,0
852,0
853,0
854,1
855,1
856,1
857,0
858,0
859,0
860,0
861,0
862,1
863,1
864,0
865,0
866,0
867,0
868,1
869,1
870,1
871,0
872,0
873,0
874,0
875,1
876,1
877,0
878,0
879,0
880,0
881,1
882,1
883,1
884,0
885,0
886,0
887,0
888,0
889,1
890,1
891,0
892,0
893,0
894,0
895,1
896,1
897,1
898,1
899,0
900,0
901,0
902,0
903,1
904,0
905,0
906,0
907,0
908,0
909,1
910,1
911,1
912,0
913,0
914,0
915,0
916,1
917,1
918,0
919,0
920,0
921,0
922,1
923,1
924,1
925,0
926,0
927,0
928,1
929,0
930,0
931,0
932,0
933,0
934,1
935,1
936,1
937,0
938,1
939,1
940,0
941,0
942,0
943,0
944,1
945,1
946,1
947,0
948,0
949,0
950,1
951,1
952,0
953,0
954,0
955,0
956,1
957,1
958,0
959,0
960,0
961,0
962,1
963,0
964,0
965,0
966,0
967,1
968,1
969,1
970,0
971,0
972,0
973,0
974,1
975,0
976,0
977,0
978,0
979,0
980,1
981,1
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,1
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,1
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,1
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,1
1092,1
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,1
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,1
1116,1
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,1
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,1
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,1
1209,1
1210,1
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,1
1223,1
1224,1
1225,1
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,1
1239,1
1240,1
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,1
1253,1
1254,1
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,1
1269,1
1270,1
1271,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,1
1283,1
1284,1
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,1
1299,1
1300,1
1301,0
1302,0
1303,0
1304,1
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,1
1313,1
1314,1
1315,0
1316,0
1317,0
1318,1
1319,1
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,1
1329,1
1330,1
1331,0
1332,0
1333,0
1334,1
1335,1
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,0
1343,1
1344,1
1345,1
1346,0
1347,0
1348,0
1349,1
1350,1
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,1
1359,1
1360,1
1361,0
1362,0
1363,1
1364,1
1365,1
1366,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,1
1373,1
1374,1
1375,1
1376,0
1377,1
1378,1
1379,1
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,1
1389,1
1390,1
1391,1
1392,1
1393,1
1394,1
1395,1
1396,0
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,1
1404,1
1405,1
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,0
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,1
1467,1
1468,1
1469,1
1470,1
1471,1
1472,1
1473,1
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,0
1481,1
1482,1
1483,1
1484,1
1485,1
1486,1
1487,1
1488,1
1489,1
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,1
1497,1
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,1
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,1
1513,1
1514,1
1515,1
1516,1
1517,1
1518,1
1519,1
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,1
1535,1
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,0
1543,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,1
1559,1
1560,1
1561,0
1562,0
1563,1
1564,1
1565,1
1566,1
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,1
1574,0
1575,0
1576,0
1577,1
1578,1
1579,1
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,1
1593,1
1594,1
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,1
1608,1
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,1
1622,1
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,1
1637,1
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,1
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,1
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,1
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,1
1832,1
1833,0
1834,0
1835,0
1836,1
1837,0
1838,0
1839,1
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,1
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,1
1858,1
1859,0
1860,0
1861,1
1862,1
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,1
1877,0
1878,0
1879,0
1880,0
1881,0
1882,1
1883,1
1884,1
1885,0
1886,0
1887,1
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,1
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,1
1907,1
1908,0
1909,0
1910,1
1911,1
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,1
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,1
1930,1
1931,0
1932,0
1933,0
1934,1
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,1
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,1
1953,1
1954,0
1955,0
1956,1
1957,1
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,1
1976,1
1977,0
1978,0
1979,0
1980,1
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,1
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,1
2021,1
2022,0
2023,0
2024,0
2025,0
2026,0
2027,1
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,1
2045,0
2046,0
2047,0
2048,0
2049,0
2050,1
2051,1
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,1
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,1
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,1
2084,0
2085,0
2086,0
2087,0
2088,0
2089,1
2090,0
2091,0
2092,0
2093,0
2094,0
2095,1
2096,1
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,0
2104,1
2105,1
2106,0
2107,0
2108,0
2109,0
2110,1
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,1
2118,0
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,1
2126,1
2127,0
2128,0
2129,0
2130,0
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,1
2138,1
2139,0
2140,0
2141,0
2142,0
2143,0
2144,0
2145,1
2146,1
2147,1
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,1
2158,1
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,1
2166,1
2167,1
2168,0
2169,0
2170,0
2171,0
2172,0
2173,1
2174,0
2175,0
2176,1
2177,1
2178,0
2179,0
2180,0
2181,0
2182,0
2183,0
2184,1
2185,1
2186,1
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,1
2196,1
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,1
2204,1
2205,1
2206,1
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,1
2215,1
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,1
2224,1
2225,1
2226,1
2227,1
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,1
2235,1
2236,0
2237,0
2238,0
2239,0
2240,0
2241,1
2242,1
2243,1
2244,1
2245,1
2246,1
2247,1
2248,0
2249,0
2250,0
2251,0
2252,1
2253,1
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,1
2261,1
2262,1
2263,1
2264,1
2265,1
2266,1
2267,0
2268,0
2269,0
2270,1
2271,1
2272,1
2273,0
2274,0
2275,0
2276,0
2277,0
2278,1
2279,1
2280,1
2281,1
2282,1
2283,1
2284,1
2285,0
2286,0
2287,0
2288,0
2289,1
2290,1
2291,0
2292,0
2293,0
2294,0
2295,0
2296,1
2297,1
2298,1
2299,1
2300,1
2301,1
2302,1
2303,0
2304,0
2305,0
2306,1
2307,1
2308,1
2309,0
2310,0
2311,0
2312,0
2313,1
2314,1
2315,1
2316,1
2317,1
2318,1
2319,1
2320,0
2321,0
2322,1
2323,1
2324,1
2325,0
2326,0
2327,0
2328,0
2329,0
2330,1
2331,1
2332,1
2333,1
2334,1
2335,1
2336,1
2337,0
2338,0
2339,1
2340,1
2341,1
2342,0
2343,0
2344,0
2345,0
2346,0
2347,1
2348,1
2349,1
2350,1
2351,1
2352,1
2353,0
2354,0
2355,1
2356,1
2357,1
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,1
2365,1
2366,1
2367,1
2368,1
2369,0
2370,0
2371,1
2372,1
2373,1
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,1
2381,1
2382,1
2383,1
2384,0
2385,0
2386,1
2387,1
2388,1
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,1
2396,1
2397,1
2398,1
2399,0
2400,0
2401,1
2402,1
2403,0
2404,0
2405,0
2406,0
2407,1
2408,0
2409,0
2410,0
2411,1
2412,1
2413,1
2414,0
2415,0
2416,0
2417,1
2418,0
2419,0
2420,0
2421,1
2422,1
2423,0
2424,0
2425,1
2426,1
2427,1
2428,1
2429,0
2430,0
2431,0
2432,0
2433,0
2434,0
2435,1
2436,1
2437,1
2438,0
2439,0
2440,1
2441,1
2442,1
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,1
2450,1
2451,1
2452,0
2453,0
2454,1
2455,1
2456,1
2457,0
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,1
2465,1
2466,0
2467,0
2468,0
2469,1
2470,1
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,1
2478,1
2479,1
2480,0
2481,0
2482,0
2483,1
2484,1
2485,0
2486,0
2487,0
2488,0
2489,0
2490,0
2491,1
2492,1
2493,1
2494,0
2495,0
2496,1
2497,1
2498,1
2499,0
2500,0
2501,0
2502,0
2503,0
2504,1
2505,1
2506,0
2507,0
2508,0
2509,1
2510,1
2511,0
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,1
2520,1
2521,0
2522,0
2523,1
2524,1
2525,1
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,1
2535,0
2536,0
2537,0
2538,1
2539,1
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,1
2551,0
2552,0
2553,1
2554,1
2555,1
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,1
2570,1
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,1
2586,1
2587,1
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,1
2603,1
2604,1
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,1
2618,1
2619,1
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,1
2634,1
2635,1
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,1
2648,1
2649,1
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,1
2662,1
2663,1
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,1
2674,1
2675,1
2676,0
2677,0
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,1
2686,1
2687,1
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,1
2697,1
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,1
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
